2025-07-08 19:21:22,262 - INFO - [heatmap.calculate_pattern_based_need] - 曜日 '月曜日'(0) の必要人数計算: 曜日別平均勤務人数 = 291.60, 全体平均勤務人数 = 222.60, 適用中の統計手法 = '中央値'
2025-07-09 13:29:11,725 - INFO - [heatmap.calculate_pattern_based_need] - 曜日 '火曜日'(1) の必要人数計算: 曜日別平均勤務人数 = 13.50, 全体平均勤務人数 = 12.60, 適用中の統計手法 = '中央値'
2025-07-09 13:29:11,761 - INFO - [heatmap.calculate_pattern_based_need] - 曜日 '水曜日'(2) の必要人数計算: 曜日別平均勤務人数 = 18.00, 全体平均勤務人数 = 12.60, 適用中の統計手法 = '中央値'
2025-07-09 13:29:11,775 - INFO - [heatmap.calculate_pattern_based_need] - 曜日 '木曜日'(3) の必要人数計算: 曜日別平均勤務人数 = 4.50, 全体平均勤務人数 = 12.60, 適用中の統計手法 = '中央値'
2025-07-09 13:29:11,837 - INFO - [heatmap.calculate_pattern_based_need] - 曜日 '金曜日'(4) の必要人数計算: 曜日別平均勤務人数 = 18.00, 全体平均勤務人数 = 12.60, 適用中の統計手法 = '中央値'
2025-07-09 13:29:11,894 - INFO - [heatmap.calculate_pattern_based_need] - 曜日 '土曜日'(5) の必要人数計算: 曜日別平均勤務人数 = 18.00, 全体平均勤務人数 = 12.60, 適用中の統計手法 = '中央値'
2025-07-09 13:29:11,927 - INFO - [heatmap.calculate_pattern_based_need] - 曜日 '日曜日'(6) の必要人数計算: 曜日別平均勤務人数 = 0.00, 全体平均勤務人数 = 12.60, 適用中の統計手法 = '中央値'
2025-07-09 13:29:11,927 - WARNING - [heatmap.calculate_pattern_based_need] - 曜日 '日曜日'(6) は勤務実績が著しく少ないため、必要人数が実態と乖離する可能性があります。
2025-07-09 13:29:11,927 - INFO - [heatmap.calculate_pattern_based_need] -  -> 曜日 '日曜日' は実績僅少のため、統計手法を「中央値」に自動調整しました。
2025-07-09 13:29:12,159 - INFO - [heatmap.calculate_pattern_based_need] - 曜日 '月曜日'(0) の必要人数計算: 曜日別平均勤務人数 = 61.20, 全体平均勤務人数 = 46.80, 適用中の統計手法 = '中央値'
2025-07-09 13:29:12,175 - INFO - [heatmap.calculate_pattern_based_need] - 曜日 '火曜日'(1) の必要人数計算: 曜日別平均勤務人数 = 54.00, 全体平均勤務人数 = 46.80, 適用中の統計手法 = '中央値'
2025-07-09 13:29:12,207 - INFO - [heatmap.calculate_pattern_based_need] - 曜日 '水曜日'(2) の必要人数計算: 曜日別平均勤務人数 = 54.00, 全体平均勤務人数 = 46.80, 適用中の統計手法 = '中央値'
2025-07-09 13:29:12,243 - INFO - [heatmap.calculate_pattern_based_need] - 曜日 '木曜日'(3) の必要人数計算: 曜日別平均勤務人数 = 49.50, 全体平均勤務人数 = 46.80, 適用中の統計手法 = '中央値'
2025-07-09 13:29:12,260 - INFO - [heatmap.calculate_pattern_based_need] - 曜日 '金曜日'(4) の必要人数計算: 曜日別平均勤務人数 = 63.00, 全体平均勤務人数 = 46.80, 適用中の統計手法 = '中央値'
2025-07-09 13:29:12,292 - INFO - [heatmap.calculate_pattern_based_need] - 曜日 '土曜日'(5) の必要人数計算: 曜日別平均勤務人数 = 54.00, 全体平均勤務人数 = 46.80, 適用中の統計手法 = '中央値'
2025-07-09 13:29:12,308 - INFO - [heatmap.calculate_pattern_based_need] - 曜日 '日曜日'(6) の必要人数計算: 曜日別平均勤務人数 = 0.00, 全体平均勤務人数 = 46.80, 適用中の統計手法 = '中央値'
2025-07-09 13:29:12,308 - WARNING - [heatmap.calculate_pattern_based_need] - 曜日 '日曜日'(6) は勤務実績が著しく少ないため、必要人数が実態と乖離する可能性があります。
2025-07-09 13:29:12,324 - INFO - [heatmap.calculate_pattern_based_need] -  -> 曜日 '日曜日' は実績僅少のため、統計手法を「中央値」に自動調整しました。
2025-07-09 13:29:12,549 - INFO - [heatmap.calculate_pattern_based_need] - 曜日 '月曜日'(0) の必要人数計算: 曜日別平均勤務人数 = 10.80, 全体平均勤務人数 = 10.80, 適用中の統計手法 = '中央値'
2025-07-09 13:29:12,580 - INFO - [heatmap.calculate_pattern_based_need] - 曜日 '火曜日'(1) の必要人数計算: 曜日別平均勤務人数 = 13.50, 全体平均勤務人数 = 10.80, 適用中の統計手法 = '中央値'
2025-07-09 13:29:12,596 - INFO - [heatmap.calculate_pattern_based_need] - 曜日 '水曜日'(2) の必要人数計算: 曜日別平均勤務人数 = 18.00, 全体平均勤務人数 = 10.80, 適用中の統計手法 = '中央値'
2025-07-09 13:29:12,619 - INFO - [heatmap.calculate_pattern_based_need] - 曜日 '木曜日'(3) の必要人数計算: 曜日別平均勤務人数 = 13.50, 全体平均勤務人数 = 10.80, 適用中の統計手法 = '中央値'
2025-07-09 13:29:12,657 - INFO - [heatmap.calculate_pattern_based_need] - 曜日 '金曜日'(4) の必要人数計算: 曜日別平均勤務人数 = 9.00, 全体平均勤務人数 = 10.80, 適用中の統計手法 = '中央値'
2025-07-09 13:29:12,679 - INFO - [heatmap.calculate_pattern_based_need] - 曜日 '土曜日'(5) の必要人数計算: 曜日別平均勤務人数 = 13.50, 全体平均勤務人数 = 10.80, 適用中の統計手法 = '中央値'
2025-07-09 13:29:12,704 - INFO - [heatmap.calculate_pattern_based_need] - 曜日 '日曜日'(6) の必要人数計算: 曜日別平均勤務人数 = 0.00, 全体平均勤務人数 = 10.80, 適用中の統計手法 = '中央値'
2025-07-09 13:29:12,704 - WARNING - [heatmap.calculate_pattern_based_need] - 曜日 '日曜日'(6) は勤務実績が著しく少ないため、必要人数が実態と乖離する可能性があります。
2025-07-09 13:29:12,704 - INFO - [heatmap.calculate_pattern_based_need] -  -> 曜日 '日曜日' は実績僅少のため、統計手法を「中央値」に自動調整しました。
2025-07-09 13:29:12,926 - INFO - [heatmap.calculate_pattern_based_need] - 曜日 '月曜日'(0) の必要人数計算: 曜日別平均勤務人数 = 75.60, 全体平均勤務人数 = 70.20, 適用中の統計手法 = '中央値'
2025-07-09 13:29:12,938 - INFO - [heatmap.calculate_pattern_based_need] - 曜日 '火曜日'(1) の必要人数計算: 曜日別平均勤務人数 = 85.50, 全体平均勤務人数 = 70.20, 適用中の統計手法 = '中央値'
2025-07-09 13:29:12,975 - INFO - [heatmap.calculate_pattern_based_need] - 曜日 '水曜日'(2) の必要人数計算: 曜日別平均勤務人数 = 90.00, 全体平均勤務人数 = 70.20, 適用中の統計手法 = '中央値'
2025-07-09 13:29:13,007 - INFO - [heatmap.calculate_pattern_based_need] - 曜日 '木曜日'(3) の必要人数計算: 曜日別平均勤務人数 = 81.00, 全体平均勤務人数 = 70.20, 適用中の統計手法 = '中央値'
2025-07-09 13:29:13,037 - INFO - [heatmap.calculate_pattern_based_need] - 曜日 '金曜日'(4) の必要人数計算: 曜日別平均勤務人数 = 99.00, 全体平均勤務人数 = 70.20, 適用中の統計手法 = '中央値'
2025-07-09 13:29:13,058 - INFO - [heatmap.calculate_pattern_based_need] - 曜日 '土曜日'(5) の必要人数計算: 曜日別平均勤務人数 = 76.50, 全体平均勤務人数 = 70.20, 適用中の統計手法 = '中央値'
2025-07-09 13:29:13,069 - INFO - [heatmap.calculate_pattern_based_need] - 曜日 '日曜日'(6) の必要人数計算: 曜日別平均勤務人数 = 0.00, 全体平均勤務人数 = 70.20, 適用中の統計手法 = '中央値'
2025-07-09 13:29:13,069 - WARNING - [heatmap.calculate_pattern_based_need] - 曜日 '日曜日'(6) は勤務実績が著しく少ないため、必要人数が実態と乖離する可能性があります。
2025-07-09 13:29:13,069 - INFO - [heatmap.calculate_pattern_based_need] -  -> 曜日 '日曜日' は実績僅少のため、統計手法を「中央値」に自動調整しました。
2025-07-09 13:29:13,285 - INFO - [heatmap.calculate_pattern_based_need] - 曜日 '月曜日'(0) の必要人数計算: 曜日別平均勤務人数 = 205.20, 全体平均勤務人数 = 141.60, 適用中の統計手法 = '中央値'
2025-07-09 13:29:13,301 - INFO - [heatmap.calculate_pattern_based_need] - 曜日 '火曜日'(1) の必要人数計算: 曜日別平均勤務人数 = 180.00, 全体平均勤務人数 = 141.60, 適用中の統計手法 = '中央値'
2025-07-09 13:29:13,321 - INFO - [heatmap.calculate_pattern_based_need] - 曜日 '水曜日'(2) の必要人数計算: 曜日別平均勤務人数 = 148.50, 全体平均勤務人数 = 141.60, 適用中の統計手法 = '中央値'
2025-07-09 13:29:13,349 - INFO - [heatmap.calculate_pattern_based_need] - 曜日 '木曜日'(3) の必要人数計算: 曜日別平均勤務人数 = 153.00, 全体平均勤務人数 = 141.60, 適用中の統計手法 = '中央値'
2025-07-09 13:29:13,365 - INFO - [heatmap.calculate_pattern_based_need] - 曜日 '金曜日'(4) の必要人数計算: 曜日別平均勤務人数 = 153.00, 全体平均勤務人数 = 141.60, 適用中の統計手法 = '中央値'
2025-07-09 13:29:13,381 - INFO - [heatmap.calculate_pattern_based_need] - 曜日 '土曜日'(5) の必要人数計算: 曜日別平均勤務人数 = 157.50, 全体平均勤務人数 = 141.60, 適用中の統計手法 = '中央値'
2025-07-09 13:29:13,417 - INFO - [heatmap.calculate_pattern_based_need] - 曜日 '日曜日'(6) の必要人数計算: 曜日別平均勤務人数 = 10.80, 全体平均勤務人数 = 141.60, 適用中の統計手法 = '中央値'
2025-07-09 13:29:13,417 - WARNING - [heatmap.calculate_pattern_based_need] - 曜日 '日曜日'(6) は勤務実績が著しく少ないため、必要人数が実態と乖離する可能性があります。
2025-07-09 13:29:13,419 - INFO - [heatmap.calculate_pattern_based_need] -  -> 曜日 '日曜日' は実績僅少のため、統計手法を「中央値」に自動調整しました。
2025-07-09 13:29:16,359 - INFO - [heatmap.calculate_pattern_based_need] - 曜日 '月曜日'(0) の必要人数計算: 曜日別平均勤務人数 = 291.60, 全体平均勤務人数 = 222.60, 適用中の統計手法 = '平均値'
2025-07-09 13:29:16,386 - INFO - [heatmap.calculate_pattern_based_need] - 曜日 '火曜日'(1) の必要人数計算: 曜日別平均勤務人数 = 279.00, 全体平均勤務人数 = 222.60, 適用中の統計手法 = '平均値'
2025-07-09 13:29:16,404 - INFO - [heatmap.calculate_pattern_based_need] - 曜日 '水曜日'(2) の必要人数計算: 曜日別平均勤務人数 = 256.50, 全体平均勤務人数 = 222.60, 適用中の統計手法 = '平均値'
2025-07-09 13:29:16,419 - INFO - [heatmap.calculate_pattern_based_need] - 曜日 '木曜日'(3) の必要人数計算: 曜日別平均勤務人数 = 247.50, 全体平均勤務人数 = 222.60, 適用中の統計手法 = '平均値'
2025-07-09 13:29:16,454 - INFO - [heatmap.calculate_pattern_based_need] - 曜日 '金曜日'(4) の必要人数計算: 曜日別平均勤務人数 = 261.00, 全体平均勤務人数 = 222.60, 適用中の統計手法 = '平均値'
2025-07-09 13:29:16,472 - INFO - [heatmap.calculate_pattern_based_need] - 曜日 '土曜日'(5) の必要人数計算: 曜日別平均勤務人数 = 247.50, 全体平均勤務人数 = 222.60, 適用中の統計手法 = '平均値'
2025-07-09 13:29:16,486 - INFO - [heatmap.calculate_pattern_based_need] - 曜日 '日曜日'(6) の必要人数計算: 曜日別平均勤務人数 = 10.80, 全体平均勤務人数 = 222.60, 適用中の統計手法 = '平均値'
2025-07-09 13:29:16,486 - WARNING - [heatmap.calculate_pattern_based_need] - 曜日 '日曜日'(6) は勤務実績が著しく少ないため、必要人数が実態と乖離する可能性があります。
2025-07-09 13:29:16,486 - INFO - [heatmap.calculate_pattern_based_need] -  -> 曜日 '日曜日' は実績僅少のため、統計手法を「中央値」に自動調整しました。
2025-07-09 13:29:16,735 - INFO - [heatmap.calculate_pattern_based_need] - 曜日 '月曜日'(0) の必要人数計算: 曜日別平均勤務人数 = 18.00, 全体平均勤務人数 = 12.00, 適用中の統計手法 = '平均値'
2025-07-09 13:29:16,774 - INFO - [heatmap.calculate_pattern_based_need] - 曜日 '火曜日'(1) の必要人数計算: 曜日別平均勤務人数 = 18.00, 全体平均勤務人数 = 12.00, 適用中の統計手法 = '平均値'
2025-07-09 13:29:16,786 - INFO - [heatmap.calculate_pattern_based_need] - 曜日 '水曜日'(2) の必要人数計算: 曜日別平均勤務人数 = 9.00, 全体平均勤務人数 = 12.00, 適用中の統計手法 = '平均値'
2025-07-09 13:29:16,819 - INFO - [heatmap.calculate_pattern_based_need] - 曜日 '木曜日'(3) の必要人数計算: 曜日別平均勤務人数 = 9.00, 全体平均勤務人数 = 12.00, 適用中の統計手法 = '平均値'
2025-07-09 13:29:16,848 - INFO - [heatmap.calculate_pattern_based_need] - 曜日 '金曜日'(4) の必要人数計算: 曜日別平均勤務人数 = 18.00, 全体平均勤務人数 = 12.00, 適用中の統計手法 = '平均値'
2025-07-09 13:29:16,874 - INFO - [heatmap.calculate_pattern_based_need] - 曜日 '土曜日'(5) の必要人数計算: 曜日別平均勤務人数 = 13.50, 全体平均勤務人数 = 12.00, 適用中の統計手法 = '平均値'
2025-07-09 13:29:16,896 - INFO - [heatmap.calculate_pattern_based_need] - 曜日 '日曜日'(6) の必要人数計算: 曜日別平均勤務人数 = 0.00, 全体平均勤務人数 = 12.00, 適用中の統計手法 = '平均値'
2025-07-09 13:29:16,896 - WARNING - [heatmap.calculate_pattern_based_need] - 曜日 '日曜日'(6) は勤務実績が著しく少ないため、必要人数が実態と乖離する可能性があります。
2025-07-09 13:29:16,899 - INFO - [heatmap.calculate_pattern_based_need] -  -> 曜日 '日曜日' は実績僅少のため、統計手法を「中央値」に自動調整しました。
2025-07-09 13:29:17,281 - INFO - [heatmap.calculate_pattern_based_need] - 曜日 '月曜日'(0) の必要人数計算: 曜日別平均勤務人数 = 79.20, 全体平均勤務人数 = 53.40, 適用中の統計手法 = '平均値'
2025-07-09 13:29:17,302 - INFO - [heatmap.calculate_pattern_based_need] - 曜日 '火曜日'(1) の必要人数計算: 曜日別平均勤務人数 = 58.50, 全体平均勤務人数 = 53.40, 適用中の統計手法 = '平均値'
2025-07-09 13:29:17,319 - INFO - [heatmap.calculate_pattern_based_need] - 曜日 '水曜日'(2) の必要人数計算: 曜日別平均勤務人数 = 67.50, 全体平均勤務人数 = 53.40, 適用中の統計手法 = '平均値'
2025-07-09 13:29:17,338 - INFO - [heatmap.calculate_pattern_based_need] - 曜日 '木曜日'(3) の必要人数計算: 曜日別平均勤務人数 = 72.00, 全体平均勤務人数 = 53.40, 適用中の統計手法 = '平均値'
2025-07-09 13:29:17,360 - INFO - [heatmap.calculate_pattern_based_need] - 曜日 '金曜日'(4) の必要人数計算: 曜日別平均勤務人数 = 54.00, 全体平均勤務人数 = 53.40, 適用中の統計手法 = '平均値'
2025-07-09 13:29:17,382 - INFO - [heatmap.calculate_pattern_based_need] - 曜日 '土曜日'(5) の必要人数計算: 曜日別平均勤務人数 = 49.50, 全体平均勤務人数 = 53.40, 適用中の統計手法 = '平均値'
2025-07-09 13:29:17,412 - INFO - [heatmap.calculate_pattern_based_need] - 曜日 '日曜日'(6) の必要人数計算: 曜日別平均勤務人数 = 0.00, 全体平均勤務人数 = 53.40, 適用中の統計手法 = '平均値'
2025-07-09 13:29:17,412 - WARNING - [heatmap.calculate_pattern_based_need] - 曜日 '日曜日'(6) は勤務実績が著しく少ないため、必要人数が実態と乖離する可能性があります。
2025-07-09 13:29:17,415 - INFO - [heatmap.calculate_pattern_based_need] -  -> 曜日 '日曜日' は実績僅少のため、統計手法を「中央値」に自動調整しました。
2025-07-09 13:29:17,643 - INFO - [heatmap.calculate_pattern_based_need] - 曜日 '月曜日'(0) の必要人数計算: 曜日別平均勤務人数 = 28.80, 全体平均勤務人数 = 24.00, 適用中の統計手法 = '平均値'
2025-07-09 13:29:17,664 - INFO - [heatmap.calculate_pattern_based_need] - 曜日 '火曜日'(1) の必要人数計算: 曜日別平均勤務人数 = 31.50, 全体平均勤務人数 = 24.00, 適用中の統計手法 = '平均値'
